97682,835,390
96881,836,161
96480,837,439
96080,838,439
95680,839,440
95279,840,441
86476,841,139
102087,842,167
103290,843,171
103691,844,171
104094,845,436
93310,846,284
93707,847,13
94105,848,442
96887,849,389
108892,850,23
109292,851,23
110884,852,26
94449,853,52
111308,854,228
112910,855,231
116515,856,237
105663,857,347
106064,858,443
106464,859,444
106865,860,444
107265,861,445
107666,862,446
108066,863,447
108467,864,447
108867,865,448
109268,866,449
109668,867,195
110069,868,195
110070,869,194
109671,870,194
109672,871,450
109273,872,112
109274,873,111
96893,874,242
96496,875,200
96099,876,451
95701,877,199
94112,878,285
94113,879,285
94514,880,452
94516,881,453
95246,882,323
93244,883,454
92843,884,409
92442,885,410
92041,886,455
84456,887,350
82853,888,353
82051,889,456
81650,890,456
81249,891,457
80848,892,457
80847,893,458
84870,894,116
83667,895,298
80459,896,459
80059,897,459
79658,898,460
106048,899,46
97288,900,189
98083,901,390
98878,902,392
103300,903,280
101697,904,461
101297,905,462
100896,906,462
100496,907,463
100495,908,464
100494,909,464
100893,910,465
100892,911,465
100891,912,466
101290,913,466
101289,914,467
101288,915,467
101286,916,468
102499,917,282
100095,918,464
99695,919,469
99294,920,469
96890,921,190
98080,922,162
93714,923,470
93315,924,302
93316,925,396
92918,926,471
92919,927,471
92520,928,398
92124,929,400
92126,930,401
92128,931,402
92132,932,404
91733,933,472
98894,934,473
98493,935,474
106028,936,383
106427,937,475
106827,938,475
107227,939,476
107627,940,476
108027,941,477
108427,942,477
108828,943,478
109228,944,478
109627,945,479
109626,946,479
109625,947,480
110024,948,480
110023,949,481
110022,950,481
110020,951,482
110419,952,483
108104,953,103
110909,954,227
109653,955,344
110061,956,192
110862,957,191
111663,958,308
112464,959,261
92910,960,284
92509,961,484
92508,962,484
92106,963,485
92105,964,486
91704,965,487
91703,966,488
91301,967,489
91300,968,489
91299,969,490
90897,970,491
90896,971,491
90895,972,492
90893,973,493
90892,974,493
90891,975,494
90889,976,495
90488,977,495
90487,978,496
90485,979,497
95690,980,498
95290,981,498
94889,982,310
94088,983,499
92085,984,79
90884,985,497
90885,986,497
90038,987,500
89638,988,500
89238,989,501
88838,990,501
88437,991,502
87637,992,503
87236,993,503
86835,994,504
86834,995,504
86832,996,505
86431,997,506
86429,998,507
86428,999,507
86427,1000,508
86425,1001,509
86424,1002,509
86422,1003,510
86821,1004,511
86820,1005,511
86819,1006,512
96098,1007,451
94509,1008,245
100468,1009,513
100469,1010,513
89270,1011,514
100471,1012,295
100073,1013,413
99674,1014,394
99676,1015,414
102829,1016,515
102831,1017,516
102832,1018,10
102833,1019,10
102834,1020,517
102836,1021,518
102837,1022,518
102838,1023,519
102439,1024,519
102440,1025,520
102442,1026,521
102443,1027,521
102444,1028,522
102445,1029,522
102447,1030,523
102053,1031,159
108868,1032,449
107667,1033,446
107266,1034,446
108907,1035,104
83277,1036,524
82879,1037,525
82885,1038,223
100074,1039,526
115268,1040,255
109307,1041,104
108098,1042,5
109251,1043,41
112109,1044,527
115313,1045,528
100070,1046,295
100069,1047,513
108905,1048,529
113711,1049,530
87235,1050,531
86833,1051,505
86426,1052,508
86423,1053,510
86818,1054,512
99670,1055,61
99669,1056,532
99667,1057,533
99266,1058,533
98865,1059,534
98464,1060,534
98463,1061,535
98062,1062,536
97661,1063,537
86459,1064,538
86461,1065,539
86062,1066,540
86065,1067,142
86872,1068,88
87273,1069,317
99278,1070,541
103226,1071,388
102826,1072,542
102825,1073,543
102823,1074,544
102822,1075,544
102821,1076,545
102820,1077,545
102818,1078,546
102817,1079,547
102816,1080,547
102815,1081,548
102814,1082,548
102813,1083,549
102835,1084,517
102436,1085,518
102438,1086,519
102045,1087,550
102046,1088,395
102052,1089,159
102054,1090,551
101655,1091,551
101657,1092,552
93673,1093,553
93274,1094,216
90082,1095,554
90083,1096,554
89684,1097,555
89285,1098,376
88886,1099,556
94115,1100,470
100485,1101,165
99684,1102,557
98883,1103,163
90883,1104,138
91277,1105,303
91676,1106,303
92075,1107,304
98092,1108,558
97692,1109,558
97292,1110,242
108048,1111,43
102441,1112,520
102446,1113,523
102055,1114,551
102056,1115,552
88837,1116,559
88836,1117,559
88834,1118,560
88833,1119,561
88832,1120,561
88830,1121,562
88829,1122,563
88828,1123,563
89226,1124,564
89225,1125,565
89224,1126,565
89222,1127,566
89221,1128,567
89220,1129,567
89219,1130,568
88418,1131,569
88018,1132,569
87618,1133,570
108827,1134,571
109628,1135,572
109629,1136,572
109630,1137,573
109631,1138,573
108474,1139,434
108067,1140,447
106465,1141,444
105664,1142,443
98093,1143,558
111285,1144,27
93271,1145,574
93672,1146,553
93273,1147,575
92874,1148,216
92863,1149,145
93258,1150,59
93653,1151,55
94048,1152,53
94845,1153,368
92486,1154,576
88094,1155,369
87693,1156,371
89683,1157,554
98893,1158,474
99694,1159,469
88068,1160,420
86866,1161,577
92468,1162,148
90887,1163,496
90888,1164,495
90890,1165,494
90894,1166,492
91296,1167,578
91298,1168,490
91701,1169,489
91702,1170,488
92104,1171,486
92507,1172,485
92908,1173,579
93677,1174,214
100068,1175,513
100466,1176,329
100864,1177,38
100863,1178,37
101261,1179,580
101260,1180,580
101259,1181,581
101257,1182,582
101256,1183,582
101255,1184,583
101252,1185,160
101647,1186,395
101646,1187,395
101644,1188,550
101667,1189,584
101654,1190,551
101645,1191,550
102044,1192,550
102042,1193,585
102041,1194,586
102040,1195,586
102437,1196,518
102434,1197,517
102433,1198,10
102430,1199,516
98881,1200,391
107682,1201,587
107283,1202,587
107284,1203,588
106886,1204,589
106487,1205,589
106087,1206,590
105686,1207,590
105285,1208,591
104885,1209,591
104484,1210,592
104083,1211,593
103682,1212,594
103281,1213,595
102880,1214,596
102481,1215,596
102482,1216,597
102083,1217,598
102084,1218,599
102085,1219,599
101687,1220,167
100895,1221,600
101296,1222,462
102097,1223,461
102898,1224,282
101263,1225,37
101258,1226,581
101656,1227,552
96880,1228,161
100862,1229,37
102043,1230,585
99668,1231,532
92467,1232,601
93257,1233,602
94114,1234,470
108080,1235,603
107681,1236,604
102881,1237,596
102480,1238,596
112078,1239,91
95679,1240,441
104464,1241,289
102866,1242,291
102467,1243,291
101268,1244,294
82890,1245,202
101254,1246,583
101643,1247,585
101642,1248,585
110507,1249,605
88487,1250,375
88088,1251,606
88092,1252,607
88907,1253,608
97650,1254,313
98451,1255,609
100852,1256,160
96047,1257,610
97249,1258,315
103699,1259,281
80058,1260,459
79257,1261,611
78858,1262,612
78459,1263,612
78060,1264,613
77660,1265,613
77260,1266,614
76860,1267,614
76460,1268,615
76060,1269,615
75660,1270,616
96848,1271,315
97247,1272,617
97645,1273,618
97644,1274,618
98043,1275,619
98042,1276,619
98441,1277,620
98440,1278,620
98840,1279,620
99240,1280,621
108841,1281,622
108442,1282,623
108443,1283,623
108444,1284,624
108445,1285,624
108446,1286,625
108447,1287,625
108047,1288,625
109650,1289,40
84074,1290,626
83676,1291,524
100484,1292,165
92862,1293,145
103298,1294,281
110864,1295,197
101291,1296,466
90071,1297,419
94838,1298,365
94837,1299,627
94835,1300,628
95232,1301,361
95228,1302,359
95224,1303,357
95223,1304,629
95222,1305,629
95220,1306,630
95619,1307,631
95618,1308,631
95617,1309,632
95615,1310,633
95614,1311,633
83275,1312,328
102824,1313,543
102819,1314,546
103211,1315,634
103210,1316,634
95297,1317,18
94450,1318,635
94851,1319,635
95252,1320,636
95653,1321,636
95654,1322,637
96054,1323,638
96455,1324,638
96456,1325,639
96857,1326,640
97258,1327,641
97259,1328,641
97660,1329,537
98061,1330,537
110078,1331,642
108478,1332,643
108079,1333,643
107683,1334,587
105687,1335,590
104884,1336,591
94836,1337,627
95221,1338,630
95616,1339,632
86831,1340,506
86430,1341,506
86817,1342,644
86417,1343,644
86017,1344,645
85217,1345,646
85216,1346,646
84816,1347,646
108046,1348,625
94044,1349,408
91241,1350,411
101685,1351,599
102081,1352,647
103280,1353,595
103681,1354,595
104082,1355,593
82491,1356,202
82492,1357,203
82494,1358,204
82495,1359,204
82902,1360,648
82903,1361,648
82905,1362,649
83312,1363,650
83313,1364,650
83315,1365,651
83716,1366,652
102082,1367,598
104483,1368,593
105685,1369,653
106086,1370,590
106486,1371,589
106885,1372,654
106884,1373,654
107282,1374,587
108441,1375,655
108839,1376,656
108838,1377,656
108837,1378,657
108835,1379,658
109234,1380,658
109233,1381,659
109232,1382,659
109230,1383,660
97691,1384,661
85663,1385,540
86061,1386,662
86059,1387,663
86058,1388,663
92916,1389,396
92517,1390,664
119258,1391,247
122445,1392,665
122444,1393,665
122043,1394,666
122042,1395,666
97689,1396,415
79657,1397,611
78460,1398,667
108840,1399,622
108836,1400,657
83712,1401,650
83713,1402,650
83714,1403,651
83717,1404,652
82480,1405,153
82878,1406,525
82877,1407,668
83276,1408,524
83274,1409,328
83673,1410,669
84071,1411,220
98863,1412,535
98864,1413,534
99265,1414,670
99666,1415,533
105245,1416,133
114066,1417,258
98851,1418,609
98492,1419,474
84472,1420,327
91247,1421,130
91248,1422,671
90849,1423,128
90853,1424,126
90457,1425,124
90060,1426,121
90061,1427,121
89265,1428,322
89268,1429,320
79256,1430,611
79255,1431,672
78855,1432,673
78454,1433,673
107281,1434,604
107680,1435,604
108078,1436,643
108077,1437,110
103212,1438,674
103209,1439,675
103208,1440,675
103206,1441,676
103605,1442,677
103604,1443,677
103602,1444,678
103601,1445,679
103600,1446,679
104000,1447,680
103998,1448,681
103997,1449,681
103996,1450,682
102039,1451,683
102435,1452,517
102431,1453,516
82465,1454,299
82066,1455,379
81667,1456,379
81268,1457,381
80869,1458,381
80872,1459,684
102429,1460,515
98477,1461,393
102038,1462,683
102037,1463,685
102036,1464,685
102035,1465,8
110021,1466,482
110418,1467,483
110416,1468,686
110415,1469,687
110414,1470,687
110813,1471,688
110811,1472,689
110410,1473,689
110409,1474,690
110408,1475,690
110407,1476,691
94879,1477,213
101696,1478,461
102497,1479,692
110509,1480,227
109708,1481,226
94904,1482,14
88037,1483,502
89637,1484,693
90438,1485,412
91239,1486,694
91640,1487,411
107305,1488,102
106504,1489,279
104101,1490,97
85617,1491,645
108477,1492,110
107285,1493,588
110028,1494,572
110428,1495,695
110829,1496,695
111629,1497,696
112029,1498,697
112430,1499,698
112831,1500,699
113231,1501,699
113632,1502,700
114032,1503,700
86053,1504,701
86054,1505,702
86055,1506,702
86458,1507,538
86460,1508,539
88475,1509,118
92524,1510,400
87276,1511,703
86877,1512,139
87279,1513,704
102427,1514,542
92125,1515,400
100094,1516,464
88870,1517,514
88073,1518,318
85280,1519,271
85281,1520,271
85286,1521,268
102828,1522,515
102827,1523,542
103219,1524,705
103218,1525,705
103217,1526,706
103216,1527,706
103215,1528,707
103214,1529,707
103213,1530,674
80474,1531,708
80475,1532,708
80476,1533,709
80477,1534,709
80478,1535,710
80479,1536,710
80080,1537,711
79680,1538,712
79280,1539,712
78880,1540,713
78080,1541,714
77680,1542,714
76479,1543,185
75279,1544,186
94916,1545,453
94917,1546,453
95318,1547,715
95319,1548,715
95721,1549,716
95722,1550,717
96123,1551,718
96125,1552,719
113669,1553,262
91732,1554,472
102428,1555,515
102426,1556,542
102424,1557,543
102423,1558,544
102812,1559,549
94116,1560,720
88438,1561,721
78854,1562,673
78453,1563,722
78051,1564,723
77650,1565,723
77649,1566,724
77247,1567,725
76846,1568,725
76844,1569,726
93275,1570,216
94477,1571,727
108479,1572,643
81262,1573,728
92123,1574,399
91730,1575,729
91731,1576,729
108440,1577,655
110828,1578,695
111229,1579,696
101698,1580,283
93264,1581,146
105286,1582,730
103265,1583,76
104064,1584,289
102067,1585,584
96526,1586,731
96527,1587,731
96928,1588,732
96930,1589,733
92122,1590,399
78480,1591,713
86060,1592,662
87281,1593,734
87282,1594,735
87284,1595,736
87686,1596,374
88884,1597,376
96528,1598,737
102425,1599,543
109706,1600,105
109231,1601,660
112427,1602,738
112426,1603,738
85647,1604,739
85649,1605,740
85650,1606,741
85651,1607,741
86052,1608,701
86056,1609,348
86063,1610,540
120455,1611,427
120453,1612,742
121649,1613,431
123248,1614,743
123650,1615,744
123651,1616,744
124052,1617,745
112028,1618,697
112824,1619,746
112823,1620,747
113222,1621,747
113221,1622,748
113220,1623,748
113618,1624,749
113617,1625,750
113616,1626,750
113615,1627,751
113613,1628,752
113612,1629,752
113611,1630,753
114011,1631,753
114411,1632,754
115211,1633,755
108028,1634,756
106429,1635,384
106431,1636,757
106036,1637,135
106037,1638,135
94823,1639,758
95613,1640,759
95612,1641,759
95211,1642,760
94811,1643,761
94411,1644,761
93611,1645,762
93211,1646,763
92810,1647,763
92010,1648,764
91610,1649,765
90810,1650,766
92471,1651,149
82484,1652,223
82483,1653,222
82482,1654,222
82481,1655,153
111310,1656,229
96850,1657,314
80446,1658,767
80444,1659,768
80043,1660,769
80042,1661,769
80041,1662,770
79639,1663,771
103282,1664,594
91242,1665,132
91672,1666,151
94517,1667,453
94022,1668,772
94423,1669,758
95237,1670,363
94842,1671,367
94444,1672,368
94850,1673,635
109235,1674,658
109237,1675,657
96437,1676,773
96837,1677,774
97238,1678,775
97639,1679,776
98039,1680,776
99641,1681,621
100441,1682,777
100841,1683,778
101241,1684,778
80460,1685,779
77248,1686,780
77246,1687,725
78052,1688,781
76843,1689,782
112030,1690,698
105646,1691,783
88071,1692,319
96055,1693,638
96457,1694,639
96858,1695,641
85648,1696,740
85652,1697,701
86457,1698,784
86462,1699,785
109276,1700,109
110477,1701,786
110887,1702,25
110091,1703,0
113265,1704,260
105638,1705,134
104427,1706,387
89658,1707,122
89258,1708,787
88458,1709,788
88057,1710,789
87657,1711,790
87655,1712,791
87654,1713,791
87653,1714,792
87652,1715,792
88050,1716,793
88049,1717,794
88048,1718,794
88047,1719,795
88045,1720,796
88444,1721,796
88443,1722,797
88442,1723,797
88440,1724,798
99267,1725,533
95278,1726,441
97280,1727,161
107259,1728,66
106062,1729,347
118117,1730,240
118518,1731,799
118918,1732,799
119319,1733,800
85679,1734,140
84480,1735,155
76845,1736,726
114431,1737,801
114830,1738,801
114829,1739,802
115228,1740,803
115627,1741,804
116026,1742,805
116425,1743,806
116424,1744,806
116823,1745,807
116822,1746,807
116821,1747,808
116820,1748,808
117220,1749,808
117219,1750,809
78873,1751,178
85288,1752,810
85289,1753,810
85290,1754,811
85691,1755,812
85692,1756,813
85693,1757,813
85694,1758,814
85695,1759,814
85696,1760,815
85697,1761,815
85698,1762,816
89660,1763,121
82081,1764,817
81680,1765,817
81280,1766,818
80880,1767,818
80480,1768,711
80082,1769,819
80083,1770,819
80084,1771,820
80085,1772,820
79686,1773,821
79687,1774,821
121250,1775,429
81661,1776,822
101641,1777,586
105284,1778,591
106485,1779,654
103207,1780,676
90472,1781,417
84841,1782,823
84842,1783,824
85243,1784,824
85244,1785,825
85246,1786,826
85247,1787,826
96079,1788,827
92870,1789,574
88439,1790,721
111644,1791,828
111245,1792,828
111246,1793,829
110847,1794,830
110848,1795,831
110449,1796,831
100465,1797,832
100861,1798,580
91284,1799,833
91297,1800,578
119659,1801,247
85699,1802,816
85700,1803,834
85701,1804,834
85703,1805,835
86104,1806,836
86105,1807,836
86107,1808,837
86108,1809,838
98875,1810,839
99272,1811,278
82493,1812,203
111247,1813,829
110052,1814,344
107260,1815,840
90840,1816,841
108856,1817,842
112042,1818,843
112043,1819,843
111645,1820,828
106861,1821,345
94489,1822,310
91684,1823,833
90886,1824,496
99295,1825,469
98494,1826,473
109260,1827,63
85702,1828,835
86106,1829,837
86109,1830,838
86110,1831,844
86111,1832,844
85312,1833,845
84912,1834,845
84512,1835,846
84112,1836,846
88093,1837,607
76842,1838,782
96847,1839,617
97246,1840,617
98041,1841,847
92909,1842,579
101251,1843,848
82089,1844,849
82088,1845,849
82087,1846,850
82086,1847,850
100894,1848,600
101669,1849,293
121252,1850,428
112839,1851,851
88911,1852,337
88512,1853,852
87712,1854,853
87312,1855,853
86912,1856,854
86914,1857,855
87315,1858,856
87316,1859,857
87318,1860,858
87319,1861,858
87320,1862,859
87321,1863,859
87323,1864,860
87324,1865,861
91280,1866,862
109673,1867,450
82085,1868,863
83672,1869,669
84070,1870,220
99640,1871,621
100041,1872,777
94918,1873,864
95320,1874,716
